stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
S28690,,"LEBANON RD AT NOBLE DR",,  40.362014, -79.932175,1A
S28850,,"LEBANON RD OPP NOBLE DR FS",,  40.360814, -79.933145,1A
S29243,,"LIBRARY PL AT DUQUESNE",,  40.371695, -79.843903,02
S29245,,"LIBRARY PL AT DUQUESNE FS",,  40.371812, -79.844110,02
S29250,,"LIBRARY PL AT 1ST",,  40.371379, -79.845074,02
S29255,,"LIBRARY PL AT 1ST",,  40.371632, -79.844785,02
S30210,,"GARDENVILLE RD AT BLOSSOM",,  40.342681, -80.005620,02
S30240,,"LONG RUN RD AT COOLSPRINGS",,  40.333059, -79.813626,02
S30245,,"LONG RUN RD OPP COOLSPRINGS",,  40.332681, -79.813570,02
S30255,,"LONG RUN RD OPP OLD LONG RUN RD NS",,  40.321960, -79.825768,02
S30257,,"LONG RUN RD AT OLD LONG RUN RD FS",,  40.322150, -79.825857,02
S30270,,"LONG RUN RD AT SUNSET",,  40.335134, -79.811572,02
S30280,,"LONG RUN RD OPP SUNSET",,  40.334944, -79.811511,02
S30580,,"LYSLE BLVD AT 5TH",,  40.352610, -79.848256,02
S30590,,"LYSLE BLVD OPP 5TH",,  40.352849, -79.848300,02
S30600,,"LYSLE BLVD AT CENTER",,  40.352525, -79.852911,02
S30610,,"LYSLE BLVD AT CENTER",,  40.352200, -79.853462,02
S30640,,"LYSLE BLVD AT COURSIN FS",,  40.352054, -79.856199,02
S30660,,"LYSLE BLVD AT EVANS",,  40.352312, -79.851199,02
S30720,,"LYSLE BLVD AT MARKET FS",,  40.351229, -79.866195,02
S30730,,"LYSLE BLVD AT MARKET",,  40.351086, -79.866943,02
S30735,,"LYSLE BLVD OPP MCKSPRT TRANSPO CTR",,  40.351747, -79.860917,02
S30740,TRANSCENTER,"LYSLE BLVD AT MCKEESPORT TRANSP CTR",,  40.352045, -79.860926,02
S30760,,"LYSLE BLVD AT SENIOR CARE PLAZA",,  40.351929, -79.858493,02
S30800,,"LYSLE BLVD AT WALNUT",,  40.351673, -79.864854,02
S30810,,"LYSLE BLVD OPP COURSIN",,  40.352407, -79.856596,02
S30830,,"LYSLE BLVD OPP EVANS",,  40.352650, -79.850960,02
S30840,,"LYSLE BLVD AT LOCUST FS",,  40.351611, -79.862824,02
S30845,,"LYSLE BLVD AT LOCUST FS",,  40.351825, -79.863577,02
S30850,,"LYSLE BLVD OPP SENIOR CARE PLAZA",,  40.352203, -79.858383,02
S30880,,"LYSLE BLVD OPP 5TH",,  40.352865, -79.848669,02
S30890,,"LYSLE BLVD AT WALNUT FS",,  40.351430, -79.864017,02
S31090,,"MAIN ST AT BOTSFORD",,  40.384326, -79.903678,1A
S31130,,"MAIN ST AT CAMBRIA",,  40.381659, -79.906005,1A
S31140,,"MAIN ST AT CAROLINE",,  40.382953, -79.904397,1A
S31160,,"MAIN ST AT CEMETERY ENT",,  40.396605, -79.900270,1A
S31170,,"MAIN ST AT CEMETERY ENT",,  40.396805, -79.900708,1A
S31210,,"MAIN ST AT EDNA",,  40.393176, -79.900136,1A
S31220,,"MAIN ST AT EDNA",,  40.393286, -79.900285,1A
S31230,,"MAIN ST AT E JAMES",,  40.391494, -79.900449,1A
S31240,,"MAIN ST AT ELIZABETH",,  40.378301, -79.908076,1A
S31260,,"MAIN ST AT EMERSON",,  40.385264, -79.903402,1A
S31280,,"MAIN ST AT FULTON",,  40.380637, -79.906508,1A
S31300,,"MAIN ST AT GRACE",,  40.383321, -79.904476,1A
S31340,,"MAIN ST AT HOMESTEAD DUQUESNE",,  40.395354, -79.899523,1A
S31370,,"MAIN ST AT LEA",,  40.392329, -79.900225,1A
S31380,,"MAIN ST AT LEA",,  40.392339, -79.900325,1A
S31390,,"MAIN ST AT LESLIE",,  40.379356, -79.907264,1A
S31460,,"MAIN ST AT MARION",,  40.387759, -79.901839,1A
S31470,,"MAIN ST AT MARION",,  40.388071, -79.901870,1A
S31480,,"MAIN ST AT MILLER",,  40.387072, -79.902250,1A
S31490,,"MAIN ST AT MILLER",,  40.387365, -79.902290,1A
S31500,,"MAIN ST AT N LEHIGH",,  40.378535, -79.908098,1A
S31555,,"MAIN ST AT STEEL VALLEY SCH DR NS",,  40.388573, -79.901369,1A
S31580,,"MAIN ST AT VIRGINIA",,  40.385699, -79.902959,1A
S31590,,"MAIN ST AT VIRGINIA",,  40.385950, -79.903025,1A
S31610,,"MAIN ST AT WEST RUN (BRIERLY LANE)",,  40.377245, -79.909099,1A
S31650,,"MAIN ST AT W LEHIGH",,  40.380851, -79.906607,1A
S31660,,"MAIN ST AT W OLIVER",,  40.389989, -79.900958,1A
S31690,,"MAIN ST AT WOODLAWN",,  40.390885, -79.900677,1A
S31700,,"MAIN ST OPP BOTSFORD",,  40.384556, -79.903753,1A
S31730,,"MAIN ST OPP E JAMES",,  40.391720, -79.900451,1A
S31750,,"MAIN ST OPP HOMESTEAD-DUQUESNE",,  40.395570, -79.899693,1A
S31770,,"MAIN ST OPP LESLIE",,  40.379603, -79.907270,1A
S31790,,"MAIN ST OPP #4117",,  40.381695, -79.905333,1A
S32090,,"MAPLE DR AT SKYLINE",,  40.364511, -79.964595,01
S32150,,"MAPLE ST AT ELIZA",,  40.396186, -79.881012,1A
S32210,,"MAPLE ST AT KENNY",,  40.395730, -79.882147,1A
S32220,,"MAPLE ST OPP KENNETT",,  40.396302, -79.881156,1A
S32700,,"MATHIAS ST AT MATHIAS ST TERMINAL (QUARRY)",,  40.352112, -79.843330,02
S32920,,"BLOSSOM DR AT MCANULTY",,  40.343726, -79.997370,02
S32980,,"MCCLEARY ST AT 1ST CHURCH DRIVEWAY",,  40.345997, -79.838471,02
S33000,,"MCCLEARY ST AT BROWNLEE",,  40.348625, -79.838415,02
S33020,,"MCCLEARY ST AT BROWNLEE FS",,  40.348637, -79.838574,02
S33030,,"MCCLEARY ST AT FREELAND",,  40.347073, -79.838429,02
S33050,,"MCCLEARY ST AT IDAHO",,  40.347850, -79.838419,02
S33070,,"MCCLEARY ST AT #1004",,  40.347395, -79.838561,02
S33080,,"MCCLEARY ST AT VERSAILLES",,  40.345210, -79.838720,02
S33100,,"MCCLEARY ST AT VERSAILLES FS",,  40.345137, -79.838568,02
S33110,,"MCCLEARY ST OPP FORD",,  40.346232, -79.838628,02
S33120,,"MCCLEARY ST OPP IDAHO",,  40.348067, -79.838559,02
S33235,,"MCCLURE ST AT 9TH",,  40.408105, -79.906963,1A
S33262,,"MCKSPT TRANSPORTATION CTR AT BAY #2",,  40.352251, -79.860522,02
S33263,,"MCKSPT TRANSPORTATION CTR AT BAY #3",,  40.352206, -79.861166,02
S33266,,"MCKSPT TRANSPORTATION CTR (LEAVE TIME)",,  40.352136, -79.862150,02
S33270,,"MCKINLEY AVE AT ALICE",,  40.410031, -79.994627,01
S33280,,"MCKINLEY AVE AT BROWNSVILLE FS",,  40.408807, -79.991308,01
S33290,,"MCKINLEY AVE AT BROWNSVILLE",,  40.408744, -79.991346,01
S33300,,"MCKINLEY AVE AT GROGAN",,  40.409288, -79.994027,01
S33320,,"MCKINLEY AVE OPP GROGAN",,  40.409233, -79.993715,01
S33650,,"MELLON ST AT HIGHLAND FS",,  40.362905, -79.858945,02
S33660,,"MELLON ST AT MAINE",,  40.364831, -79.859235,02
S33675,,"MELLON ST AT PENNSYLVANIA",,  40.362199, -79.858909,02
S33680,,"MELLON ST AT TEXAS",,  40.365535, -79.859227,02
S33690,,"MELLON ST AT VERMONT",,  40.363964, -79.859102,02
S33710,,"MELLON ST OPP HIGHLAND",,  40.362924, -79.858845,02
S33720,,"MELLON ST OPP MAINE",,  40.364742, -79.859120,02
S33730,,"MELLON ST OPP VERMONT",,  40.363904, -79.858995,02
S33880,,"MIDWAY DR AT #18C",,  40.397117, -79.882561,1A
S33900,,"MIDWAY DR AT #1F",,  40.398107, -79.884553,1A
S33960,,"MIDWAY DR AT #4A",,  40.397663, -79.883239,1A
S34000,,"MIDWAY DR AT SHELTER",,  40.397601, -79.880770,1A
S34010,,"MIDWAY DR AT WHITAKER FS",,  40.397968, -79.884488,1A
S34060,,"MIFFLIN RD AT 4 OAKS PLAZA",,  40.371109, -79.914943,1A
S34070,,"MIFFLIN RD AT GLENHURST",,  40.372056, -79.916845,1A
S34080,,"MIFFLIN RD AT HAYS SCHOOL",,  40.382797, -79.929768,01
S34110,,"MIFFLIN RD AT INTERBORO FS",,  40.369989, -79.913353,1A
S34150,,"MIFFLIN RD AT MCBRIDE NS",,  40.369223, -79.910306,1A
S34160,,"MIFFLIN RD AT MOHRBACH",,  40.366802, -79.909993,1A
S34170,,"MIFFLIN RD AT MOHRBACH FS",,  40.366872, -79.909826,1A
S34175,,"MIFFLIN RD AT MOONEY",,  40.378960, -79.923615,1A
S34180,,"MIFFLIN RD AT LEBANON FS (MOOSE CLUB)",,  40.379455, -79.925387,1A
S34190,,"MIFFLIN RD AT NAUGLE",,  40.364642, -79.908137,1A
S34220,,"MIFFLIN RD AT #5419",,  40.368192, -79.910328,1A
S34270,,"MIFFLIN RD AT SLATE",,  40.381336, -79.927583,01
S34280,,"MIFFLIN RD AT #669",,  40.381400, -79.927994,01
S34290,,"MIFFLIN RD AT THOMPSON RUN FS",,  40.360878, -79.907602,1A
S34300,,"MIFFLIN RD OPP 4 OAKS PLAZA",,  40.371055, -79.915153,1A
S34305,,"MIFFLIN RD OPP GLENHURST",,  40.372022, -79.917090,1A
S34310,,"MIFFLIN RD AT #605",,  40.382999, -79.929832,01
S34320,,"MIFFLIN RD OPP INTERBORO",,  40.369692, -79.913094,1A
S34330,,"MIFFLIN RD OPP LEBANON FS",,  40.379730, -79.925522,1A
S34340,,"MIFFLIN RD OPP MCBRIDE",,  40.369331, -79.910865,1A
S34360,,"MIFFLIN RD OPP NAUGLE",,  40.364836, -79.908478,1A
S34380,,"MIFFLIN RD OPP #1102",,  40.373171, -79.918763,1A
S34390,,"MIFFLIN RD AT #1102",,  40.373102, -79.918938,1A
S34400,,"MIFFLIN RD OPP #5419",,  40.368218, -79.910484,1A
S34960,,"MONONGAHELA BLVD AT E WATERFRONT DR",,  40.407207, -79.889542,1A
S34965,,"MONONGAHELA BLVD OPP HILLTOP",,  40.407860, -79.891850,1A
S34970,,"MONONGAHELA BLVD AT MUNHALL LOOP",,  40.406796, -79.889036,1A
S34980,,"MONONGAHELA BLVD OPP MUNHALL LOOP",,  40.406890, -79.888624,1A
S34990,,"MONONGAHELA BLVD AT #1216",,  40.406116, -79.887097,1A
S34995,,"MONONGAHELA BLVD AT #1338 (RANKIN BRIDGE)",,  40.404567, -79.884407,1A
S35020,,"MONONGAHELA BLVD OPP E WATERFRONT DR",,  40.407680, -79.891984,1A
S35050,,"MONONGAHELA BLVD OPP #1216",,  40.406338, -79.887199,1A
S35200,,"MOUNTAIN ST AT FISHER",,  40.411542, -79.977342,01
S35210,,"ST JOSEPH ST OPP ORMSBY ST",,  40.412577, -79.977212,01
S35226,,"MOUNTAINVIEW DR AT GREASE MONKEY",,  40.344484, -79.939663,02
S35229,,"MOUNTAINVIEW DR OPP GREASE MONKEY",,  40.344659, -79.939749,02
S35231,,"MOUNTAINVIEW DR AT HOME DEPOT",,  40.342225, -79.953783,02
S35233,,"MOUNTAINVIEW DR AT CENTURY FS (SPRING HILL STE)",,  40.346734, -79.951480,02
S35234,,"MOUNTAINVIEW DR OPP HOME DEPOT",,  40.342247, -79.954051,02
S35235,,"MOUNTAINVIEW DR AT REGIS EXT",,  40.340520, -79.954206,02
S35236,,"MOUNTAINVIEW DR AT CENTURY HERITAGE FCU",,  40.343938, -79.953284,1A
S35250,,"ARLINGTON AVE AT FREELAND",,  40.419275, -79.989532,01
S35280,,"ARLINGTON AVE OPP KNOX AVE",,  40.420207, -79.990669,01
S35460,,"ARLINGTON AVE AT E CARSON",,  40.430674, -80.001154,01
S35470,,"ARLINGTON AVE AT NEWTON FS",,  40.426480, -79.993255,01
S35490,,"ARLINGTON AVE AT ROANOKE FS",,  40.426004, -79.991462,01
S35500,,"ARLINGTON AVE AT #916",,  40.427198, -79.994443,01
S35510,,"ARLINGTON AVE AT #1047",,  40.423415, -79.989065,01
S35520,,"ARLINGTON AVE OPP #1047 FS",,  40.423499, -79.989192,01
S35540,,"ARLINGTON AVE OPP SYCAMORE",,  40.430243, -80.000366,01
S35590,,"ARLINGTON AVE AT WARRINGTON",,  40.422028, -79.992058,01
S35600,,"ARLINGTON AVE AT WILLIAM FS",,  40.427811, -79.996386,01
S35610,,"ARLINGTON AVE OPP WILLIAM FS",,  40.428334, -79.996888,01
S35900,,"BLOSSOM DR AT NORMA",,  40.343507, -80.002336,02
S35905,,"BLOSSOM DR AT NORMA",,  40.344051, -80.001875,02
S35980,,"BLOSSOM DR AT GARDENVILLE",,  40.342711, -80.005265,02
S37602,,"OLYMPIA SHOPPING CTR DR AT SAVE-A-LOT",,  40.321807, -79.835612,02
S37740,,"OTTILLA ST AT ST JOSEPH ST",,  40.413516, -79.981875,01
S38350,,"PENN AVE AT #167",,  40.414007, -79.984667,01
S38365,,"PENN AVE AT OTTILLA",,  40.414022, -79.981949,01
S38370,,"PENN AVE AT SCHOOL WAY FS",,  40.413900, -79.987228,01
S38460,,"PENNSYLVANIA AVE AT CARNEGIE",,  40.362202, -79.856070,02
S38470,,"PENNSYLVANIA AVE AT CARNEGIE",,  40.362074, -79.856404,02
S38490,,"PENNSYLVANIA AVE AT CONLIN",,  40.361833, -79.867899,02
S38530,,"PENNSYLVANIA AVE AT MELLON",,  40.362134, -79.858578,02
S38540,,"PENNSYLVANIA AVE AT MELLON",,  40.362044, -79.858885,02
S38670,,"PENNSYLVANIA AVE AT TAFT",,  40.362117, -79.861377,02
S38680,,"PENNSYLVANIA AVE AT TAFT",,  40.362033, -79.861697,02
S38690,,"PENNSYLVANIA AVE AT VERMONT",,  40.362119, -79.866549,02
S38700,,"PENNSYLVANIA AVE AT VERMONT",,  40.362043, -79.866977,02
S38740,,"PENNSYLVANIA AVE OPP CONLIN",,  40.361720, -79.867877,02
S38840,,"PGH-MCKSPT BLVD AT BETTIS",,  40.355947, -79.897726,02
S38880,,"PGH-MCKSPT BLVD OPP BETTIS",,  40.355892, -79.897998,02
S38900,,"PGH-MCKSPT BLVD OPP #736",,  40.355540, -79.897477,02
S39560,,"PRISCILLA ST AT 4TH",,  40.368560, -79.847395,02
S39570,,"SOUTH BUSWAY AT STATION SQUARE",,  40.431746, -80.003687,01
S39650,,"PROSPECT RD AT ABBOTT",,  40.364067, -79.973044,01
S39660,,"PROSPECT RD OPP BAUMAN",,  40.360781, -79.980000,01
S39665,,"PROSPECT RD AT BERYL",,  40.361237, -79.961936,01
S39666,,"PROSPECT RD OPP BERYL",,  40.361317, -79.962405,01
S39670,,"PROSPECT RD AT COULTER",,  40.362914, -79.971229,01
S39710,,"PROSPECT RD AT E WILLOCK RD",,  40.363300, -79.968238,01
S39720,,"PROSPECT RD AT GIESE",,  40.363612, -79.975058,01
S39730,,"PROSPECT RD AT #1134",,  40.362821, -79.976797,01
S39750,,"PROSPECT RD AT #1544",,  40.361675, -79.962927,01
S39751,,"PROSPECT RD OPP #1544",,  40.361946, -79.962761,01
S39770,,"PROSPECT RD AT STILLEY RD FS",,  40.359692, -79.980281,01
S39785,,"PROSPECT RD AT STREETS RUN FS",,  40.357075, -79.956097,01
S39790,,"PROSPECT RD AT WAINWRIGHT",,  40.362198, -79.978565,01
S39810,,"PROSPECT RD OPP ABBOTT",,  40.363927, -79.973269,01
S39830,,"PROSPECT RD AT BAUMAN",,  40.360729, -79.979842,01
S39840,,"PROSPECT RD OPP COULTER",,  40.362859, -79.970609,01
S39860,,"PROSPECT RD OPP GIESE",,  40.363769, -79.974865,01
S39870,,"PROSPECT RD OPP #1134",,  40.362809, -79.976955,01
S39880,,"PROSPECT RD AT STILLEY RD",,  40.359531, -79.980534,01
S39890,,"PROSPECT RD OPP WAINWRIGHT",,  40.362354, -79.978229,01
S39900,,"PROVOST RD AT BAPTIST RD",,  40.361417, -79.991473,01
S39920,,"PROVOST RD AT BARLIND DR",,  40.363842, -79.992137,01
S39930,,"PROVOST RD AT BARLIND DR",,  40.364143, -79.992322,01
S39940,,"PROVOST RD AT BRIGHTVIEW DR",,  40.364650, -79.991955,01
S39950,,"PROVOST RD AT BRIGHTVIEW DR",,  40.364963, -79.992330,01
S39970,,"PROVOST RD AT CEMETERY ENT",,  40.366295, -79.992801,01
S39980,,"PROVOST RD AT FRANK ST",,  40.368664, -79.994167,01
S39990,,"PROVOST RD AT LAWNVIEW AVE",,  40.363040, -79.992378,01
S40000,,"PROVOST RD AT MARGARET ST",,  40.369969, -79.994471,01
S40010,,"PROVOST RD AT MULBERRY CT",,  40.362994, -79.992169,01
S40020,,"PROVOST RD AT WHITEHALL CIR",,  40.367097, -79.993787,01
S40030,,"PROVOST RD AT WHITEHALL COUNTRY CLUB",,  40.372698, -79.994661,01
S40040,,"PROVOST RD OPP CEMETERY ENT",,  40.365996, -79.992993,01
S40050,,"PROVOST RD OPP FRANK ST",,  40.368481, -79.994238,01
S40060,,"PROVOST RD OPP MARGARET ST",,  40.369928, -79.994361,01
S40070,,"PROVOST RD OPP WEYMAN RD",,  40.375640, -79.993887,01
S40090,,"PROVOST RD OPP WHITEHALL CIR",,  40.367157, -79.993461,01
S40100,,"PROVOST RD OPP WHITEHALL COUNTRY CLUB",,  40.372577, -79.994758,01
S40110,,"QUARRY ST AT 5TH",,  40.352320, -79.842572,02
S40115,,"RADFORD RD AT WILLOCK RD (OPP 7-11)",,  40.363789, -79.967932,01
S40130,,"RADFORD RD OPP BEVAN",,  40.364334, -79.967161,01
S40137,,"RADFORD RD AT PARKLINE",,  40.365083, -79.966743,01
S40180,,"RAMP ST BRIDGE AT BALDWIN",,  40.386736, -79.932521,01
S40230,,"RAVINE ST AT 8TH",,  40.408466, -79.895047,02
S40250,,"RAVINE ST AT HAYS LANE",,  40.406397, -79.895291,1A
S40260,,"RAVINE ST AT #1026",,  40.404199, -79.897187,02
S40270,,"RAVINE ST AT #1116",,  40.403081, -79.897529,1A
S40280,,"RAVINE ST AT #1205",,  40.401502, -79.897672,02
S40290,,"RAVINE ST AT #1206",,  40.401477, -79.897907,1A
S40300,,"RAVINE ST AT #1248",,  40.400219, -79.897823,02
S40310,,"RAVINE ST OPP #1226",,  40.400642, -79.897625,1A
S40320,,"RAVINE ST AT #1300",,  40.399030, -79.897695,02
S40330,,"RAVINE ST AT #1301",,  40.398891, -79.897272,1A
S40340,,"RAVINE ST AT #1352",,  40.397436, -79.896107,02
S40350,,"RAVINE ST AT #1404",,  40.395854, -79.895182,1A
S40360,,"RAVINE ST OPP HAYS LANE",,  40.406284, -79.895458,02
S40370,,"RAVINE ST OPP #1026",,  40.403946, -79.897176,1A
S40380,,"RAVINE ST OPP #1116",,  40.402909, -79.897412,02
S40390,,"RAVINE ST OPP #1352",,  40.397532, -79.895926,1A
S40400,,"RAVINE ST OPP #1404",,  40.395816, -79.894942,02
S40455,,"REGIS AVE EXT AT CIRCUIT CITY",,  40.339400, -79.952541,02
S40458,,"REGIS AVE EXT OPP CIRCUIT CITY",,  40.339593, -79.953084,02
S40459,,"REGIS AVE EXT AT HUNTINGTON BANK",,  40.338411, -79.951461,02
S40550,,"RICHLAND AVE AT 3RD",,  40.349014, -79.891917,02
S40560,,"RICHLAND AVE AT 3RD",,  40.349117, -79.892292,02
S40565,,"RICHLAND AVE AT 4TH FS",,  40.349742, -79.893086,02
S40570,,"RICHLAND AVE AT 6TH ST",,  40.350484, -79.895214,02
S40580,,"RICHLAND AVE AT BRIDGE STEPS",,  40.347760, -79.890590,02
S40600,,"RICHLAND AVE AT CEMETERY",,  40.349670, -79.893227,02
S40630,,"RICHLAND AVE AT BRIDGE STEPS",,  40.347618, -79.890902,02
S40640,,"RICHLAND AVE OPP 6TH ST",,  40.350462, -79.895379,02
S40662,,"ZUPANCIC ST AT QUAKER",,  40.320873, -79.989388,02
S40663,,"RIDGEVUE DR AT BROWNSVILLE FS",,  40.318812, -79.995739,02
S40666,,"CENTURY DR AT POOL CITY DRVWY",,  40.343981, -79.943355,02
S40667,,"CENTURY DR OPP POOL CITY DRVWY",,  40.343959, -79.943662,02
S40709,,"RIVERTON BRIDGE RAMP AT 5TH",,  40.353631, -79.845195,02
S42240,,"SOUTH BUSWAY AT PALM GARDEN",,  40.416555, -80.011826,01
S42270,,"SOUTH BUSWAY AT CENTRAL SHELTER",,  40.390355, -79.998068,01
S42275,,"SOUTH BUSWAY AT DAWN AVE SHELTER",,  40.413323, -80.010906,01
S42280,,"SOUTH BUSWAY AT EDGEBROOK SHELTER",,  40.402812, -80.002129,01
S42290,,"SOUTH BUSWAY AT GLENBURY ST RAMP",,  40.382819, -79.996832,01
S42300,,"SOUTH BUSWAY AT INGLEWOOD SHELTER",,  40.387575, -79.996944,01
S42310,,"SOUTH BUSWAY AT OVERBROOK SHELTER",,  40.385251, -79.995755,01
S42320,,"SOUTH BUSWAY AT PIONEER AVE RAMP FS",,  40.411751, -80.008555,01
S42330,,"SOUTH BUSWAY AT SOUTH BANK",,  40.392573, -79.998302,01
S42340,,"SOUTH BUSWAY AT SOUTH BANK",,  40.392548, -79.998491,01
S42350,,"SOUTH BUSWAY AT SOUTH HILLS JCT (IN)",,  40.421074, -80.006791,01
S42360,,"SOUTH BUSWAY AT SOUTH HILLS JCT",,  40.421122, -80.006930,01
S42380,,"SOUTH BUSWAY AT WHITED ST SHELTER",,  40.395487, -79.999522,01
S42400,,"SOUTH BUSWAY AT PALM GARDEN",,  40.416484, -80.011949,01
S42410,,"SOUTH BUSWAY AT CENTRAL SHELTER",,  40.390365, -79.998271,01
S42415,,"SOUTH BUSWAY AT DAWN AVE SHELTER",,  40.413441, -80.011020,01
S42420,,"SOUTH BUSWAY AT EDGEBROOK SHELTER",,  40.402768, -80.002267,01
S42440,,"SOUTH BUSWAY AT INGLEWOOD SHELTER",,  40.387523, -79.997153,01
S42450,,"SOUTH BUSWAY AT OVERBROOK SHELTER",,  40.385286, -79.995943,01
S42460,,"SOUTH BUSWAY OPP PIONEER AVE RAMP",,  40.411919, -80.008499,01
S42490,,"SOUTH BUSWAY AT WHITED ST SHELTER",,  40.395355, -79.999644,01
S42503,,"SHJ BUS TURNAROUND SHELTER",,  40.421048, -80.005994,01
S43040,,"SMITHFIELD ST BRIDGE AT STATION SQUARE",,  40.433078, -80.003398,01
S43160,,"SOLTIS DR AT DESIDERIO",,  40.286502, -79.896171,02
S43380,,"SOUTH CAMPUS DRVWY AT LIBRARY ENT",,  40.330099, -79.923551,02
S43390,,"SOUTH MALL ENTRANCE DR AT NATIONAL CITY DR",,  40.335560, -79.946495,02
S43400,,"SOUTH MALL ENTRANCE DR AT DSW DRIVEWAY",,  40.335526, -79.946149,02
S43665,,"ZUPANCIC ST OPP #6516",,  40.320596, -79.991986,02
S43670,,"SPRINGVALE DR AT ZUPANCIC",,  40.320479, -79.994341,02
S43675,,"SPRINGVALE DR AT VENTURA",,  40.319502, -79.994517,02
S44680,,"STILLEY RD AT HWY RT 51 FS",,  40.361181, -79.982157,01
S44730,,"ST CLAIR AVE AT 3RD",,  40.292149, -79.882073,02
S44750,,"ST CLAIR AVE AT 5TH",,  40.292884, -79.885775,02
S44755,,"ST CLAIR AVE AT 5TH",,  40.293018, -79.885309,02
S44760,,"ST CLAIR AVE AT 6TH FS",,  40.293472, -79.887674,02
S44770,,"ST CLAIR AVE AT 6TH",,  40.293249, -79.887794,02
S44800,,"ST CLAIR AVE AT HILL",,  40.292456, -79.877024,02
S44810,,"ST CLAIR AVE AT MILLER",,  40.292571, -79.883107,02
S44820,,"ST CLAIR AVE AT STATE",,  40.292239, -79.875081,02
S44830,,"ST CLAIR AVE AT STATE FS",,  40.292412, -79.875110,02
S44850,,"ST CLAIR AVE OPP 3RD",,  40.292179, -79.881662,02
S44870,,"ST CLAIR AVE OPP HILL",,  40.292622, -79.876727,02
S44900,,"ST CLAIR AVE AT MILLER AVE FS",,  40.292473, -79.883242,02
S44960,,"ST JOSEPH ST AT COMO WAY (STEPS)",,  40.413410, -79.979236,01
S44970,,"ST JOSEPH ST OPP COMO WAY (STEPS)",,  40.413494, -79.979020,01
S44980,,"ST JOSEPH ST AT HAYS AVE NS",,  40.413323, -79.987509,01
S44990,,"ST JOSEPH ST OPP ORMSBY ST",,  40.412129, -79.977211,01
S45000,,"ST JOSEPH ST AT OTTILLA ST",,  40.413500, -79.981687,01
S45010,,"ST JOSEPH ST AT RATON ST",,  40.413522, -79.980558,01
S45020,,"ST JOSEPH ST AT #144",,  40.413386, -79.985379,01
S45030,,"ST JOSEPH ST AT #184",,  40.413428, -79.983822,01
S45040,,"ST JOSEPH ST OPP RATON ST",,  40.413411, -79.980677,01
S45320,,"GEARING AVE AT SYLVANIA AVE",,  40.417402, -80.005057,01
S45375,TARGET,"TARGET DR AT TARGET PERIMETER RD",,  40.410144, -79.911690,1A
S45470,,"TEXAS AVE AT MELLON",,  40.365725, -79.859194,02
S45480,,"TEXAS AVE AT MELLON",,  40.366012, -79.857773,02
S46130,,"VERSAILLES AVE AT CRAIG",,  40.345083, -79.839241,02
S46140,,"VERSAILLES AVE AT CRAIG",,  40.344959, -79.839428,02
S46150,,"VERSAILLES AVE AT EVANS",,  40.345887, -79.849100,02
S46180,,"VERSAILLES AVE AT FREEMONT",,  40.345151, -79.842260,02
S46190,,"VERSAILLES AVE AT FREEMONT FS",,  40.345275, -79.841931,02
S46220,,"VERSAILLES AVE AT HAMILTON",,  40.345329, -79.844418,02
S46250,,"VERSAILLES AVE AT MAPLE",,  40.345407, -79.846094,02
S46370,,"VERSAILLES AVE AT SCOTT",,  40.345480, -79.847035,02
S46380,,"VERSAILLES AVE AT SOLES FS",,  40.345611, -79.848548,02
S46390,,"VERSAILLES AVE AT SUMAC",,  40.345152, -79.840407,02
S46400,,"VERSAILLES AVE AT SUMAC",,  40.345075, -79.841055,02
S46450,,"VERSAILLES AVE OPP HAMILTON",,  40.345433, -79.844147,02
S46470,,"VERSAILLES AVE AT MAPLE",,  40.345542, -79.845939,02
S46480,,"VERSAILLES AVE OPP PACKER",,  40.345658, -79.847709,02
S46800,,"WALNUT ST AT 13TH FS",,  40.342457, -79.862207,02
S46810,,"WALNUT ST AT 14TH",,  40.341242, -79.860830,02
S46820,,"WALNUT ST AT 14TH FS",,  40.341178, -79.861130,02
S46830,,"WALNUT ST AT 15TH",,  40.340184, -79.859936,02
S46840,,"WALNUT ST AT 15TH",,  40.340402, -79.860333,02
S46850,,"WALNUT ST AT 25TH FS",,  40.334681, -79.849663,02
S46860,,"WALNUT ST AT 25TH FS",,  40.334347, -79.849451,02
S46870,,"WALNUT ST AT 26TH FS",,  40.334087, -79.848674,02
S46880,,"WALNUT ST AT 26TH FS",,  40.333618, -79.848323,02
S46890,,"WALNUT ST AT 27TH FS",,  40.333605, -79.847875,02
S46900,,"WALNUT ST AT 27TH FS",,  40.333225, -79.847720,02
S46910,,"WALNUT ST AT 28TH",,  40.332722, -79.846838,02
S46920,,"WALNUT ST AT 28TH FS",,  40.333159, -79.847145,02
S46930,,"WALNUT ST AT 29TH FS",,  40.332400, -79.845902,02
S46940,,"WALNUT ST AT 30TH FS",,  40.331910, -79.845092,02
S46950,,"WALNUT ST AT 31ST",,  40.330980, -79.843833,02
S46960,,"WALNUT ST AT 31ST FS",,  40.331101, -79.843754,02
S46970,,"WALNUT ST OPP 33RD",,  40.329963, -79.842235,02
S46980,,"WALNUT ST AT 33RD FS",,  40.330152, -79.842266,02
S46990,,"WALNUT ST AT 34TH",,  40.329402, -79.841298,02
S47000,,"WALNUT ST AT 35TH",,  40.328341, -79.840770,02
